article,energy,nr,level_0,index,alfa,beta,alfa_err,beta_err,LET,cells,dose,sf,x_err,sf_err_up,sf_err_down,sf_error,weight,alfa_fit,beta_fit,alfa_fit_err,beta_fit_err,residuals,residuals_limit,alfa_fit_org,beta_fit_org,covar_fit,diff_alfa,div_alfa,diff_beta,div_beta,alfa/beta,alfa(fit)/beta(fit),a(fit)/a_ref(fit),b(fit)/b_ref(fit),a/a_ref,b/b_ref,A,B,C,D
11,3180,1,47,47,0.47,0.019,0.06,0.014,11.0,C3H10T1/2,0.9864446645209208,0.5729390751579329,0.9684946769002225,0.5071848767773826,0.6259296763106893,0.05937239976665337,16.842842868575644,0.48154076225625264,0.019228579839492,0.07083881571199542,0.017832967163469483,0.30067993448053715,0.4605437398222831,0.4738557572267119,0.020956091359048194,-0.0012163973967477966,-0.011540762256252668,0.9760336753171661,-0.0002285798394919998,0.9881124949736257,24.736842105263158,25.042970738133018,1.8118732673327362,1.5272277958912837,1.9583333333333333,1.1875,True,True,True,True
11,3180,2,48,48,0.47,0.019,0.06,0.014,11.0,C3H10T1/2,1.987868284228769,0.41638129416487046,1.9868160435751416,0.45746010228434847,0.3668215976678021,0.04531925230827319,22.065677368146837,0.48154076225625264,0.019228579839492,0.07083881571199542,0.017832967163469483,0.7113215285436708,0.4605437398222831,0.4738557572267119,0.020956091359048194,-0.0012163973967477966,-0.011540762256252668,0.9760336753171661,-0.0002285798394919998,0.9881124949736257,24.736842105263158,25.042970738133018,1.8118732673327362,1.5272277958912837,1.9583333333333333,1.1875,True,True,True,True
11,3180,3,49,49,0.47,0.019,0.06,0.014,11.0,C3H10T1/2,2.982359494924485,0.17786173673498215,3.000680861599405,0.19435816472141001,0.15663223995527767,0.018862962383066173,53.01394233271275,0.48154076225625264,0.019228579839492,0.07083881571199542,0.017832967163469483,0.5541798420733288,0.4605437398222831,0.4738557572267119,0.020956091359048194,-0.0012163973967477966,-0.011540762256252668,0.9760336753171661,-0.0002285798394919998,0.9881124949736257,24.736842105263158,25.042970738133018,1.8118732673327362,1.5272277958912837,1.9583333333333333,1.1875,True,True,True,True
11,3180,4,50,50,0.47,0.019,0.06,0.014,11.0,C3H10T1/2,3.9978955186927445,0.11572670972217489,4.005818271849468,0.10133668457953354,0.12646020062405816,0.01256175802226231,79.6066918521891,0.48154076225625264,0.019228579839492,0.07083881571199542,0.017832967163469483,0.3429644215960368,0.4605437398222831,0.4738557572267119,0.020956091359048194,-0.0012163973967477966,-0.011540762256252668,0.9760336753171661,-0.0002285798394919998,0.9881124949736257,24.736842105263158,25.042970738133018,1.8118732673327362,1.5272277958912837,1.9583333333333333,1.1875,True,True,True,True
11,3180,5,51,51,0.47,0.019,0.06,0.014,11.0,C3H10T1/2,5.023953948997277,0.05225941720527885,5.02587274077742,0.04402014627990832,0.05969170790101811,0.007835780810554895,127.61970047107334,0.48154076225625264,0.019228579839492,0.07083881571199542,0.017832967163469483,0.15421337703821061,0.4605437398222831,0.4738557572267119,0.020956091359048194,-0.0012163973967477966,-0.011540762256252668,0.9760336753171661,-0.0002285798394919998,0.9881124949736257,24.736842105263158,25.042970738133018,1.8118732673327362,1.5272277958912837,1.9583333333333333,1.1875,True,True,True,True
12,0,0,52,52,0.13,0.048,0.022,0.003,0.0,V79-379A,0.9518718060727089,0.914486079031238,0.9449101713366479,1.044667495415732,0.8255260936810832,0.1095707008673244,9.12652736620593,0.11775158464867563,0.05222599019916174,0.0208473539163091,0.0035550669037151803,0.2973722489312464,0.267063160841654,0.14111401621719954,0.048816309283777705,-6.92970713354119e-05,0.012248415351324371,1.104019112675798,-0.004225990199161742,0.9190826218316571,2.7083333333333335,2.254654898827856,0.0,0.0,0.0,0.0,True,True,True,True
12,0,1,53,53,0.13,0.048,0.022,0.003,0.0,V79-379A,1.9520174179546383,0.6675901906562292,1.9454995527635053,0.702674017531545,0.6278602263715768,0.03740689557998411,26.73303904254181,0.11775158464867563,0.05222599019916174,0.0208473539163091,0.0035550669037151803,0.2200550917728661,0.267063160841654,0.14111401621719954,0.048816309283777705,-6.92970713354119e-05,0.012248415351324371,1.104019112675798,-0.004225990199161742,0.9190826218316571,2.7083333333333335,2.254654898827856,0.0,0.0,0.0,0.0,True,True,True,True
12,0,2,54,54,0.13,0.048,0.022,0.003,0.0,V79-379A,3.9477877394795406,0.25906750018212543,3.947454912320845,0.2754740605006611,0.23385455814160763,0.020809751179526728,48.05439485426576,0.11775158464867563,0.05222599019916174,0.0208473539163091,0.0035550669037151803,0.43875116188321345,0.267063160841654,0.14111401621719954,0.048816309283777705,-6.92970713354119e-05,0.012248415351324371,1.104019112675798,-0.004225990199161742,0.9190826218316571,2.7083333333333335,2.254654898827856,0.0,0.0,0.0,0.0,True,True,True,True
12,0,3,55,55,0.13,0.048,0.022,0.003,0.0,V79-379A,5.96344448373654,0.08108047810178404,5.950575166933621,0.087110460528319,0.06954528038024642,0.00878259007403629,113.86162755748674,0.11775158464867563,0.05222599019916174,0.0208473539163091,0.0035550669037151803,0.209537586922376,0.267063160841654,0.14111401621719954,0.048816309283777705,-6.92970713354119e-05,0.012248415351324371,1.104019112675798,-0.004225990199161742,0.9190826218316571,2.7083333333333335,2.254654898827856,0.0,0.0,0.0,0.0,True,True,True,True
12,0,4,56,56,0.13,0.048,0.022,0.003,0.0,V79-379A,7.982318557194266,0.014016228374846005,7.970780549026133,0.011779153181264735,0.016010737847143745,0.002115792332939505,472.6361772049167,0.11775158464867563,0.05222599019916174,0.0208473539163091,0.0035550669037151803,0.00031282490705408837,0.267063160841654,0.14111401621719954,0.048816309283777705,-6.92970713354119e-05,0.012248415351324371,1.104019112675798,-0.004225990199161742,0.9190826218316571,2.7083333333333335,2.254654898827856,0.0,0.0,0.0,0.0,True,True,True,True
12,1070,0,57,57,0.74,0.011,0.025,0.004,27.6,V79-379A,1.9529681288322895,0.2580861540418075,1.9526986052152826,0.2700054615852973,0.2411864699640998,0.014409495810598763,69.39868078274188,0.7114734558352465,0.020036561299008326,0.027428033698965352,0.005590343672703348,0.987352770349648,0.5605509615683242,0.7181603102414824,0.01484106102111592,-0.000145726813718003,0.02852654416475353,1.0400950224225363,-0.009036561299008327,0.54899639892522,67.27272727272728,35.50876047131199,6.042156103104711,0.38365115189965177,5.692307692307692,0.22916666666666666,True,True,True,True
12,1070,1,58,58,0.74,0.011,0.025,0.004,27.6,V79-379A,2.46519776295398,0.14030037231905734,2.4507782494441077,0.1570646429471554,0.1311133937421565,0.012975624602499444,77.06758099393333,0.7114734558352465,0.020036561299008326,0.027428033698965352,0.005590343672703348,0.4888325825133627,0.5605509615683242,0.7181603102414824,0.01484106102111592,-0.000145726813718003,0.02852654416475353,1.0400950224225363,-0.009036561299008327,0.54899639892522,67.27272727272728,35.50876047131199,6.042156103104711,0.38365115189965177,5.692307692307692,0.22916666666666666,True,True,True,True
